Datetime,Close,High,Low,Open,Volume,Decision
2025-09-04 13:30:00+00:00,237.85580444335938,239.36000061035156,237.11000061035156,238.4499969482422,2631631.0,hold
2025-09-04 13:35:00+00:00,237.5345001220703,238.34750366210938,237.0399932861328,237.8699951171875,1021147.0,hold
2025-09-04 13:40:00+00:00,238.3437957763672,238.3699951171875,237.3300018310547,237.50999450683594,814367.0,buy
2025-09-04 13:45:00+00:00,239.5,239.54859924316406,238.2888946533203,238.32000732421875,1506261.0,hold
2025-09-04 13:50:00+00:00,239.11500549316406,239.89320373535156,238.80409240722656,239.5050048828125,1353428.0,hold
2025-09-04 13:55:00+00:00,239.52000427246094,239.74000549316406,238.97999572753906,239.1199951171875,892048.0,hold
2025-09-04 14:00:00+00:00,238.46499633789062,239.58999633789062,238.44000244140625,239.5399932861328,944396.0,sell
2025-09-04 14:05:00+00:00,238.23500061035156,238.5,238.0500030517578,238.5,626704.0,hold
2025-09-04 14:10:00+00:00,238.0500946044922,238.49000549316406,238.0500030517578,238.24000549316406,464629.0,hold
2025-09-04 14:15:00+00:00,238.0850067138672,238.22000122070312,237.67120361328125,238.05999755859375,652437.0,hold
2025-09-04 14:20:00+00:00,237.92999267578125,238.22999572753906,237.66000366210938,238.08999633789062,526385.0,hold
2025-09-04 14:25:00+00:00,237.69000244140625,238.15969848632812,237.61000061035156,237.9199981689453,582698.0,hold
2025-09-04 14:30:00+00:00,237.89999389648438,238.10000610351562,237.5800018310547,237.67999267578125,567067.0,buy
2025-09-04 14:35:00+00:00,237.75,237.9199981689453,237.63499450683594,237.8800048828125,367980.0,hold
2025-09-04 14:40:00+00:00,237.38499450683594,237.86000061035156,237.36000061035156,237.75,432688.0,buy
2025-09-04 14:45:00+00:00,237.33990478515625,237.57000732421875,237.2301025390625,237.3780975341797,551184.0,buy
2025-09-04 14:50:00+00:00,237.6405029296875,237.77999877929688,237.1699981689453,237.30999755859375,541522.0,buy
2025-09-04 14:55:00+00:00,237.4716033935547,237.65989685058594,237.32000732421875,237.63999938964844,307613.0,buy
2025-09-04 15:00:00+00:00,237.90499877929688,238.0399932861328,237.46499633789062,237.47000122070312,474412.0,buy
2025-09-04 15:05:00+00:00,237.7899932861328,238.10000610351562,237.6300048828125,237.91000366210938,401819.0,hold
2025-09-04 15:10:00+00:00,237.47999572753906,237.83740234375,237.44000244140625,237.7550048828125,336179.0,hold
2025-09-04 15:15:00+00:00,237.36000061035156,237.57679748535156,237.27999877929688,237.47999572753906,320686.0,buy
2025-09-04 15:20:00+00:00,237.24000549316406,237.49000549316406,237.0749969482422,237.36000061035156,580144.0,buy
2025-09-04 15:25:00+00:00,237.39999389648438,237.49000549316406,237.16000366210938,237.22000122070312,342015.0,buy
2025-09-04 15:30:00+00:00,237.22999572753906,237.49000549316406,237.16000366210938,237.38999938964844,296265.0,buy
2025-09-04 15:35:00+00:00,236.9600067138672,237.42999267578125,236.83999633789062,237.22999572753906,618475.0,buy
2025-09-04 15:40:00+00:00,236.98500061035156,237.02000427246094,236.74000549316406,236.97000122070312,392767.0,buy
2025-09-04 15:45:00+00:00,237.16009521484375,237.27000427246094,236.89999389648438,236.9600067138672,306419.0,buy
2025-09-04 15:50:00+00:00,237.3197021484375,237.3197021484375,237.07000732421875,237.17010498046875,266579.0,buy
2025-09-04 15:55:00+00:00,237.41000366210938,237.47999572753906,237.1199951171875,237.31239318847656,351863.0,buy
2025-09-04 16:00:00+00:00,237.26499938964844,237.4949951171875,237.07000732421875,237.41839599609375,321656.0,buy
2025-09-04 16:05:00+00:00,237.5800018310547,237.61000061035156,237.22000122070312,237.25999450683594,248739.0,buy
2025-09-04 16:10:00+00:00,237.5218048095703,237.5749969482422,237.41000366210938,237.5749969482422,197919.0,buy
2025-09-04 16:15:00+00:00,237.4600067138672,237.55999755859375,237.36000061035156,237.50999450683594,200039.0,buy
2025-09-04 16:20:00+00:00,237.5749969482422,237.6746063232422,237.42999267578125,237.47000122070312,196772.0,buy
2025-09-04 16:25:00+00:00,237.16000366210938,237.62730407714844,237.13999938964844,237.60000610351562,281446.0,buy
2025-09-04 16:30:00+00:00,237.25,237.25999450683594,237.0845947265625,237.14999389648438,166197.0,buy
2025-09-04 16:35:00+00:00,237.2191925048828,237.35000610351562,237.1154022216797,237.22999572753906,195171.0,buy
2025-09-04 16:40:00+00:00,237.02999877929688,237.22689819335938,237.02000427246094,237.2100067138672,148534.0,buy
2025-09-04 16:45:00+00:00,237.1699981689453,237.28500366210938,236.97000122070312,237.0500030517578,289279.0,buy
2025-09-04 16:50:00+00:00,237.5,237.52499389648438,237.135498046875,237.17999267578125,303816.0,buy
2025-09-04 16:55:00+00:00,237.50999450683594,237.6300048828125,237.42999267578125,237.5157928466797,354412.0,buy
2025-09-04 17:00:00+00:00,237.7563018798828,237.8350067138672,237.5,237.51010131835938,279697.0,buy
2025-09-04 17:05:00+00:00,237.81500244140625,237.86000061035156,237.6750030517578,237.75,322933.0,buy
2025-09-04 17:10:00+00:00,237.7949981689453,238.0399932861328,237.7899932861328,237.82000732421875,349334.0,hold
2025-09-04 17:15:00+00:00,237.96499633789062,238.07000732421875,237.7801055908203,237.7899932861328,218549.0,hold
2025-09-04 17:20:00+00:00,238.06500244140625,238.08999633789062,237.9499969482422,237.9600067138672,235238.0,hold
2025-09-04 17:25:00+00:00,238.0399932861328,238.0850067138672,237.92340087890625,238.0749969482422,208362.0,hold
2025-09-04 17:30:00+00:00,237.8096923828125,238.11000061035156,237.74000549316406,238.04010009765625,309412.0,hold
2025-09-04 17:35:00+00:00,237.52699279785156,237.85000610351562,237.52000427246094,237.8000030517578,300915.0,hold
2025-09-04 17:40:00+00:00,237.69000244140625,237.75,237.50999450683594,237.52999877929688,1243417.0,buy
2025-09-04 17:45:00+00:00,237.85150146484375,237.8699951171875,237.6199951171875,237.69000244140625,1077421.0,buy
2025-09-04 17:50:00+00:00,238.02000427246094,238.22000122070312,237.77999877929688,237.85000610351562,377229.0,hold
2025-09-04 17:55:00+00:00,238.14500427246094,238.16000366210938,237.88999938964844,238.02499389648438,186640.0,hold
2025-09-04 18:00:00+00:00,238.10000610351562,238.31179809570312,238.00999450683594,238.14999389648438,246510.0,hold
2025-09-04 18:05:00+00:00,238.09500122070312,238.1300048828125,237.8800048828125,238.0800018310547,269602.0,hold
2025-09-04 18:10:00+00:00,238.30999755859375,238.30999755859375,238.0800018310547,238.09100341796875,403044.0,hold
2025-09-04 18:15:00+00:00,238.02999877929688,238.38999938964844,238.02000427246094,238.3115997314453,287432.0,hold
